Module,Object,Type,Path,,
inputadvisor,Response_RM_EditCorrMatrixHeaderText,ID,toc-modal-title,,
inputadvisor,Response_RM_ResponseScenarioLbl,ID,toc-modal-title,,
inputadvisor,Response_RM_PlansVisit1Lbl,ID,lblColHdrVisit1-0,,
inputadvisor,Response_RM_PlansVisit2Lbl,ID,lblColHdrVisit2-0,,
inputadvisor,Response_RM_PlansVisit3Lbl,ID,lblColHdrVisit3-0,,
inputadvisor,Response_RM_PlansVisit4Lbl,ID,lblColHdrVisit4-0,,
inputadvisor,Response_RM_PlansFinalVisitTxtBox,ID,Final Visit-0,,
inputadvisor,Response_RM_MeanTrtRangeValMsg,XPATH,"//div[text()=""Mean Treatment should be between -1000 to 1000.""]",,
inputadvisor,Response_RM_StdDevRangeValMsg,XPATH,"//div[text()=""SD should be between 0.001 to 1000.""]",,
inputadvisor,Response_RM_MeanConRangeValMsg,XPATH,"//div[text()=""Mean Control should be between -1000 to 1000.""]",,
inputadvisor,Response_RM_ControlRangeValMsg,XPATH,"//div[text()=""Control must be >= 0 and < 1.""]",,
inputadvisor,Response_RM_TreatmentRangeValMsg,XPATH,"//div[text()=""Treatment must be >= 0 and < 1.""]",,
inputadvisor,Response_RM_Visit1Lbl,ID,lblColHdrRespInpVisit1,,
inputadvisor,Response_RM_Visit2Lbl,ID,lblColHdrRespInpVisit2,,
inputadvisor,Response_RM_Visit3Lbl,ID,lblColHdrRespInpVisit3,,
inputadvisor,Response_RM_Visit4Lbl,ID,lblColHdrRespInpVisit4,,
inputadvisor,Response_RM_Visit5Lbl,ID,lblColHdrRespInpVisit5,,
inputadvisor,Response_RM_Visit6Lbl,ID,lblColHdrRespInpVisit6,,
inputadvisor,Response_RM_TimeLbl,XPATH,"(//*[text()=""Time (Day)""])[1]",,
inputadvisor,Response_RM_MeanControlLbl,XPATH,"//*[text()=""Mean Control""]",,
inputadvisor,Response_RM_MeanTreatmentLbl,XPATH,"//*[text()=""Mean Treatment""]",,
inputadvisor,Response_RM_StdDevLbl,XPATH,"//*[text()=""Std. Dev.""]",,
inputadvisor,Response_RM_DropoutVisit1Lbl,ID,lblColHdrDrpoutInpVisit1,,
inputadvisor,Response_RM_DropoutVisit2Lbl,ID,lblColHdrDrpoutInpVisit2,,
inputadvisor,Response_RM_DropoutVisit3Lbl,ID,lblColHdrDrpoutInpVisit3,,
inputadvisor,Response_RM_DropoutVisit4Lbl,ID,lblColHdrDrpoutInpVisit4,,
inputadvisor,Response_RM_DropoutVisit5Lbl,ID,lblColHdrDrpoutInpVisit5,,
inputadvisor,Response_RM_DropoutVisit6Lbl,ID,lblColHdrDrpoutInpVisit6,,
inputadvisor,Response_RM_DropoutTimeLbl,XPATH,"(//*[text()=""Time (Day)""])[2]",,
inputadvisor,Response_RM_DropoutControlLbl,XPATH,"//*[text()=""Control""]",,
inputadvisor,Response_RM_DropoutTreatmentLbl,XPATH,"//td[text()=""Treatment""]",,
inputadvisor,Response_RM_DropoutScenarioLbl,ID,lblDropoutScenarioName-0,,
inputadvisor,Response_RM_DropoutDistributionLbl,ID,lblRepMesDrpoutDistribution-0,,
inputadvisor,Response_RM_InputMethodLbl,ID,lblRepMesDrpoutMethod-0,,
inputAdvisor,Response_RM_ControlDecreasingRangeValMsg,XPATH,"//div[text()=""Values in the column ‘Cumulative Probability of Dropout (Control)’ must be non-decreasing.""]",,
inputAdvisor,Response_RM_TreatmentDecreasingRangeValMsg,XPATH,"//div[text()=""Values in the column ‘Cumulative Probability of Dropout (Treatment)’ must be non-decreasing.""]",,
inputAdvisor,Plan_RM_DeleteVisit4,ID,btnDeleteLevel-4-0,,
inputAdvisor,Plan_RM_ValidationMsg,ID,"//div[text()=""Values in 'Visit Time' should be strictly increasing.""]",,
Collection,Collections_ResWeightageControlSumValMsgEP1,XPATH,"//div[text()=""The sum of weights for Control (EP1) must equal 100.""]",,
Collection,Collections_ResWeightageControlReqValMsgEP1,XPATH,"//div[text()=""Control (EP1) Weight is required.""]",,
Collection,Collections_ResWeightageHRSumValMsgEP1,XPATH,"//div[text()=""The sum of weights for HR (EP1) must equal 100.""]",,
Collection,Collections_ResWeightageHRReqValMsgEP1,XPATH,"//div[text()=""HR (EP1) Weight is required.""]",,
Collection,Collections_ResWeightageControlSumValMsgEP2,XPATH,"//div[text()=""The sum of weights for Control (EP2) must equal 100.""]",,
Collection,Collections_ResWeightageControlReqValMsgEP2,XPATH,"//div[text()=""Control (EP2) Weight is required.""]",,
Collection,Collections_ResWeightageHRSumValMsgEP2,XPATH,"//div[text()=""The sum of weights for HR (EP2) must equal 100.""]",,
Collection,Collections_ResWeightageHRReqValMsgEP2,XPATH,"//div[text()=""HR (EP2) Weight is required.""]",,
Collection,Collections_ResponseWeightageCloseButton,ID,modal-close-button,,
Collection,Collections_ResWeightCorrelationLabel,ID,lblColHdrDEPCorrelation[1],,
Collection,Collections_ResWeightCorrelationWeightLabel,ID,lblColHdrDEPCorrelation[2],,
Collection,Collections_ResponseWeightTableWeightContTextbox1ep1,XPATH,//input[@id='ep1Control 0'],,
Collection,Collections_ResponseWeightTableWeightContTextbox2ep1,XPATH,//input[@id='ep1Control 1'],,
Collection,Collections_ResponseWeightTableWeightContTextbox3ep1,XPATH,//input[@id='ep1Control 2'],,
Collection,Collections_ResponseWeightTableWeightHRTextbox1ep1,XPATH,//input[@id='ep1Hr 0'],,
Collection,Collections_ResponseWeightTableWeightHRTextbox2ep1,XPATH,//input[@id='ep1Hr 1'],,
Collection,Collections_ResponseWeightTableWeightHRTextbox3ep1,XPATH,"//input[@id=""ep1Hr 2""]",,
Collection,Collections_ResponseWeightTableWeightContTextbox1ep2,XPATH,"//input[@id=""ep2Control 0""]",,
Collection,Collections_ResponseWeightTableWeightContTextbox2ep2,XPATH,"//input[@id=""ep2Control 1""]",,
Collection,Collections_ResponseWeightTableWeightContTextbox3ep2,XPATH,"//input[@id=""ep2Control 2""]",,
Collection,Collections_ResponseWeightTableWeightHRTextbox1ep2,XPATH,"//input[@id=""ep2Hr 0""]",,
Collection,Collections_ResponseWeightTableWeightHRTextbox2ep2,XPATH,"//input[@id=""ep2Hr 1""]",,
Collection,Collections_ResponseWeightTableWeightHRTextbox3ep2,XPATH,"//input[@id=""ep2Hr 2""]",,
collection,collection_drpCtrlInputField3,ID,dropControlId 2,,
collection,collection_drpTrtmentInputField3,ID,dropTreatmentId 2,,
Response,Response_DualEPControlEP1TextboxCard1,XPATH,"//input[@id=""controlEP10""]",,
Response,Response_DualEPControlEP2TextboxCard1,XPATH,"//input[@id=""controlEP20""]",,
Response,Response_DualEPHazardRatioEP1TextboxCard1,XPATH,"//input[@id=""hazardRatioEP10""]",,
Response,Response_DualEPHazardRatioEP2TextboxCard1,XPATH,"//input[@id=""hazardRatioEP20""]",,
Response,Response_DEP_EP2_HazardRatioRequired,XPATH,(//div[text()='Hazard Ratio is required.'])[2],,
Response,Response_DEP_EP2ControlRequired,XPATH,(//div[text()='Control is required.'])[2],,
Response,Response_DropoutControlRequiredDEP,XPATH,(//div[text()='Control is required.'])[3],,
inputAdvisor,Collections_ResponseWeightEP1Row1Col1,XPATH,"//*[@class=""table compressed response""]//tbody[1]//tr[1]//td[1]",,
inputAdvisor,Collections_ResponseWeightEP1Row2Col1,XPATH,"//*[@class=""table compressed response""]//tbody[1]//tr[2]//td[1]",,
inputAdvisor,Collections_ResponseWeightEP1Row3Col1,XPATH,"//*[@class=""table compressed response""]//tbody[1]//tr[3]//td[1]",,
inputAdvisor,Collections_ResponseWeightEP1Row1Col3,XPATH,"//*[@class=""table compressed response""]//tbody[1]//tr[1]//td[3]",,
inputAdvisor,Collections_ResponseWeightEP1Row2Col3,XPATH,"//*[@class=""table compressed response""]//tbody[1]//tr[2]//td[3]",,
inputAdvisor,Collections_ResponseWeightEP1Row3Col3,XPATH,"//*[@class=""table compressed response""]//tbody[1]//tr[3]//td[3]",,
inputAdvisor,Collections_ResponseWeightEP2Row1Col1,XPATH,"//*[@class=""table compressed response""]//tbody[2]//tr[1]//td[1]",,
inputAdvisor,Collections_ResponseWeightEP2Row2Col1,XPATH,"//*[@class=""table compressed response""]//tbody[2]//tr[2]//td[1]",,
inputAdvisor,Collections_ResponseWeightEP2Row3Col1,XPATH,"//*[@class=""table compressed response""]//tbody[2]//tr[3]//td[1]",,
inputAdvisor,Collections_ResponseWeightEP2Row1Col3,XPATH,"//*[@class=""table compressed response""]//tbody[2]//tr[1]//td[3]",,
inputAdvisor,Collections_ResponseWeightEP2Row2Col3,XPATH,"//*[@class=""table compressed response""]//tbody[2]//tr[2]//td[3]",,
inputAdvisor,Collections_ResponseWeightEP2Row3Col3,XPATH,"//*[@class=""table compressed response""]//tbody[2]//tr[3]//td[3]",,
inputAdvisor,Collections_ResponseWeightDropOutRow1Col1,XPATH,"//*[@class=""table compressed response""]//tbody[3]//tr[1]//td[1]",,
inputAdvisor,Collections_ResponseWeightDropOutRow2Col1,XPATH,"//*[@class=""table compressed response""]//tbody[3]//tr[2]//td[1]",,
inputAdvisor,Collections_ResponseWeightDropOutRow3Col1,XPATH,"//*[@class=""table compressed response""]//tbody[3]//tr[3]//td[1]",,
inputAdvisor,Collections_ResponseWeightDropOutRow1Col3,XPATH,"//*[@class=""table compressed response""]//tbody[3]//tr[1]//td[3]",,
inputAdvisor,Collections_ResponseWeightDropOutRow2Col3,XPATH,"//*[@class=""table compressed response""]//tbody[3]//tr[2]//td[3]",,
inputAdvisor,Collections_ResponseWeightDropOutRow3Col3,XPATH,"//*[@class=""table compressed response""]//tbody[3]//tr[3]//td[3]",,
inputAdvisor,Collections_ResponseWeightRadioButton1DEP,XPATH,(//table[@id='table-modal']//td[1])[1],,
inputAdvisor,Collections_ResponseWeightRadioButton2DEP,XPATH,(//table[@id='table-modal']//td[1])[2],,
inputAdvisor,Collections_ResponseWeightCorrelationHeader,ID,lblColHdrDEPCorrelation,,
inputAdvisor,Collections_ResponseWeightCorrelationWeightHeader,ID,lblColHdrResponseScenarioWeight,,
inputAdvisor,Collections_ResponseWeightCorrelationWeightTextbox1,ID,correlationValuesId 0,,
inputAdvisor,Collections_ResponseWeightCorrelationWeightTextbox2,ID,correlationValuesId 1,,
inputAdvisor,Collections_ResponseWeightCorrelationWeightTextbox3,ID,correlationValuesId 2,,
inputAdvisor,Collections_ResponseWeightCorrelationWeightTextbox4,ID,correlationValuesId 3,,
inputAdvisor,Collections_ResponseWeightCorrelationWeightTextbox5,ID,correlationValuesId 4,,
inputAdvisor,Collections_ResponseWeightCorrelationWeightTextbox6,ID,correlationValuesId 5,,
inputAdvisor,Collections_ResponseWeightCorrelationWeightTextbox7,ID,correlationValuesId 6,,
inputAdvisor,Collections_ResponseWeightCorrelationWeightTextbox8,ID,correlationValuesId 7,,
inputAdvisor,Collections_ResponseWeightCorrelationWeightTextbox9,ID,correlationValuesId 8,,
inputAdvisor,Collections_ResponseWeightCorrelationWeightTextbox10,ID,correlationValuesId 9,,
inputAdvisor,Collections_ResponseWeightCorrelationWeightTextbox11,ID,correlationValuesId 10,,
inputAdvisor,Collections_ResponseWeightCorrelationOption1,XPATH,//*[text()='Uncorrelated'],,
inputAdvisor,Collections_ResponseWeightCorrelationOption2,XPATH,//*[text()='Very Weak Positive'],,
inputAdvisor,Collections_ResponseWeightCorrelationOption3,XPATH,//*[text()='Weak Positive'],,
inputAdvisor,Collections_ResponseWeightCorrelationOption4,XPATH,//*[text()='Moderate Positive'],,
inputAdvisor,Collections_ResponseWeightCorrelationOption5,XPATH,//*[text()='Strong Positive'],,
inputAdvisor,Collections_ResponseWeightCorrelationOption6,XPATH,//*[text()='Very Strong Positive'],,
inputAdvisor,Collections_ResponseWeightCorrelationOption7,XPATH,//*[text()='Very Weak Negative'],,
inputAdvisor,Collections_ResponseWeightCorrelationOption8,XPATH,//*[text()='Weak Negative'],,
inputAdvisor,Collections_ResponseWeightCorrelationOption9,XPATH,//*[text()='Moderate Negative'],,
inputAdvisor,Collections_ResponseWeightCorrelationOption10,XPATH,//*[text()='Strong Negative'],,
inputAdvisor,Collections_ResponseWeightCorrelationOption11,XPATH,//*[text()='Very Strong Negative'],,
inputAdvisor,Collections_ResWeightCorrelationSumValMsg,XPATH,"//div[text()=""The sum of weights for Correlation for EP1 and EP2  must equal 100.""]",,
inputAdvisor,Collections_ResWeightCorrelationReqValMsg,XPATH,"//div[text()=""Correlation for EP1 and EP2 Weight is required.""]",,
inputAdvisor,Collections_ResponseWeightTableWeightContProTextbox1ep2,XPATH,"//input[@id=""ep2controlProportion0""]",,
inputAdvisor,Collections_ResponseWeightTableWeightContProTextbox2ep2,XPATH,"//input[@id=""ep2controlProportion1""]",,
inputAdvisor,Collections_ResponseWeightTableWeightContProTextbox3ep2,XPATH,"//input[@id=""ep2controlProportion2""]",,
inputAdvisor,Collections_ResponseWeightTableWeightTreatProTextbox1ep2,XPATH,"//input[@id=""ep2treatmentProportion0""]",,
inputAdvisor,Collections_ResponseWeightTableWeightTreatProTextbox2ep2,XPATH,"//input[@id=""ep2treatmentProportion1""]",,
inputAdvisor,Collections_ResponseWeightTableWeightTreatProTextbox3ep2,XPATH,"//input[@id=""ep2treatmentProportion2""]",,
inputAdvisor,Collections_ResponseWeightHrTextbox1ep1,XPATH,//input[@id='ep1hr0'],,
inputAdvisor,Collections_ResponseWeightHrTextbox2ep1,XPATH,//input[@id='ep1hr1'],,
inputAdvisor,Collections_ResponseWeightHrTextbox3ep1,XPATH,//input[@id='ep1hr2'],,
inputAdvisor,Collections_ResponseWeightControlTextbox1ep1,XPATH,//input[@id='ep1control0'],,
inputAdvisor,Collections_ResponseWeightControlTextbox2ep1,XPATH,//input[@id='ep1control1'],,
inputAdvisor,Collections_ResponseWeightControlTextbox3ep1,XPATH,//input[@id='ep1control2'],,
inputAdvisor,Collections_ResponseWeightControlProportionLabel,XPATH,"//th[text()=""Control Proportion (EP2)""]",,
inputAdvisor,Collections_ResponseWeightTreatProportionLabel,XPATH,"//th[text()=""Treatment Proportion (EP2)""]",,
inputAdvisor,Collections_ResWeightageControlProSumValMsgEP2,XPATH,"//div[text()=""The sum of weights for Control Proportion (EP2) must equal 100.""]",,
inputAdvisor,Collections_ResWeightageControlProReqValMsgEP2,XPATH,"//div[text()=""Control Proportion (EP2) Weight is required.""]",,
inputAdvisor,Collections_ResWeightageTreatProSumValMsgEP2,XPATH,"//div[text()=""The sum of weights for Treatment Proportion (EP2) must equal 100.""]",,
inputAdvisor,Collections_ResWeightageTreatProReqValMsgEP2,XPATH,"//div[text()=""Treatment Proportion (EP2) Weight is required.""]",,
inputAdvisor,responseDistributionEP1Card1,ID,distributionEP1-0,,
inputAdvisor,responseDistributionEP2Card1,ID,distributionEP2-0,,
inputAdvisor,response_noOfPiecesDrpdown_EP1Card1,ID,numberOfPiecesEP1-0,,
inputAdvisor,response_noOfPiecesDrpdown_EP2Card1,ID,numberOfPiecesEP2-0,,
inputAdvisor,response_cumByTime_EP1Card1,ID,cumByTimeEP11,,
inputAdvisor,response_cumByTime_EP2Card1,ID,cumByTimeEP21,,
inputAdvisor,response_control1_EP1Card1,ID,controlEP11,,
inputAdvisor,response_control1_EP2Card1,ID,controlEP21,,
inputAdvisor,response_HazardRatio1_EP1Card1,ID,hazardRatioEP11,,
inputAdvisor,response_HazardRatio1_EP2Card1,ID,hazardRatioEP21,,
inputAdvisor,response_Treatment0_EP1Card1,XPATH,"(//input[@id=""treatment""])[1]",,
inputAdvisor,response_applyHRtoAll_EP2Card1,XPATH,"//*[@id=""applyHRtoAllEP2-0""]",,
inputAdvisor,response_HazardRatioInputField_DEP_Binary,XPATH,"//input[@id=""hazardRatio0""]",,
inputAdvisor,response_ControlInputField_DEP_Binary,XPATH,"//input[@id=""control0""]",,
inputAdvisor,response_DistributionField1_DEP_Binary,ID,distributionEP1-0,,
designFinder,DesignFinder_minValueInputField,XPATH,(//*[@id='minimumValue'])[1],,
designFinder,DesignFinder_maxValueInputField,XPATH,(//*[@id='maximumValue'])[1],,
inputAdvisor,response_StartingAtTime_DEP1,ID,startingAtTimeEP11,,
inputAdvisor,response_StartingAtTime_DEP2,ID,startingAtTimeEP21,,
designFinder,TOC_AddDesignInfoDrpdown,XPATH,"(//div[contains(@class,'react-select__indicators ')])[1]",,
designFinder,TOC_AddScenarioInfoDrpdown,XPATH,"(//div[contains(@class,'react-select__indicators ')])[2]",,
designFinder,TOC_AddOutputDrpdown,XPATH,"(//div[contains(@class,'react-select__indicators ')])[3]",,
designs,Design_Card1_FutilityBoundary,ID,fut_boundaryFamily-0-1, ,
inputAdvisor,response_endPointRules_Card1,XPATH,"//select[@id=""rules-0""]",,
,,,,,
inputAdvisor,Plans_FactorInputFieldCard1one,XPATH,"(//input[@id=""factor-0""])[1]",,
inputAdvisor,Plans_Level1InputFieldCardone,XPATH,(//input[@id='Level_1-0'])[1],,
plans,Plans_Level2InputFieldCardone,XPATH,(//input[@id='Level_2-0'])[1],,
response,response_AddButtonLink,XPATH,"//button[@id=""add-design-card""]",,
designs,designs_EarlyStoppingFutilityCheckbox_Card1,ID,futility-0,,
designs,designs_futility-Boundary-Family_Card2,ID,fut_boundaryFamily-1, ,
Enrollment,Enrollment_Link,XPATH,//div[text()='Enrollment'],,
scoring,scoring_Link,XPATH,//div[text()='Weights'],,
inputAdvisor,Cost_leftpanellink,ID,leftPanel.costsandrevenues,,
inputAdvisor,Cost_addCostRevenueCard,ID,add-cost-revenue-card,,
scoring,scoring_maximumProbabilityOfWiningWtThresoldInputField,ID,minSampleSize_threshold,,
scoring,scoring_mimimumSampleSizeWtThresoldInputField,ID,maxPower_threshold,,
scoring,scoring_mimimumStudyDurationWtThresoldInputField,ID,minStudyDuration_threshold,,
collections,collections_Link,XPATH,//div[text()='Simulation Setup'],,
Platform,Platform_save&SiimulateButton,ID,save-simulate,,
designs,designs_EarlyStoppingEfficacyCheckboxIA1_Card1,XPATH,(//div[@class='form-check custom-control-inline'])[1]//input[1],,
designs,design_Card3_EarlyStoppingLink,XPATH,(//a[text()='General'])[1]//following::a[text()='Early Stopping'][1],,
designs,designs_Card3_EarlyStoppingFutilityCheckbox,XPATH,//h3[text()='Design Card 3']//following::div[@class='form-check custom-control-inline'][2]//input[1],,
designs,designs_Card3_EarlyStoppingFutilityCheckboxIA2,XPATH,//h3[text()='Design Card 3']//following::div[@class='form-check custom-control-inline'][4]//input,,
designs,design_addRowButon_Card2,XPATH,(//button[@id='addRowButton'])[1],,
designs,design_analysisSpacingInfoIA2_Card2,XPATH,(//input[@id='analysisSpacing-1'])[1],,
designs,design_analysisSpacingInfoIA1_Card2,XPATH,(//input[@id='analysisSpacing-0'])[1],,
response,Response_CustomCntrlCheckBox,XPATH,//div[@class='form-check']//input[1],,
TOA,TOA_FirstPageNavigation,XPATH,//button[@class='first-page'],,
designs,designs_EarlyStoppingFutilityCheckboxIA1_Card1,ID,futility-0,,
designs,Design_TargetPie_Card1,ID,fut_target_pi_c-0,,
designs,Design_TargetDelta_Card1,ID,fut_targetDelta-0,,
response,response_DuplicateButton_Card1,XPATH,//button[@id='btnEllipse']//following::a[text()='Duplicate'],,
response,response_ToggleDropdown_Card1,XPATH,//button[@id='btnEllipse'],,
designs,designs_EarlyStopping_Card3,XPATH,(//a[text()='Early Stopping']),,
designs,designs_earlyStoppingLinkCard3,XPATH,(//a[text()='Early Stopping']),,
designs,designs_EarlyStoppingFutilityCheckbox12thone_Card3,ID,futility-0_2,,
designs,designs_EarlyStoppingFutilityCheckbox2,ID,futility-1_2,,
designs,designs_EarlyStoppingFutilityCheckbox3,ID,futility-2_2,,
designs,designs_EarlyStoppingFutilityCheckbox1Card2,ID,futility-0_1,,
designs,designs_EarlyStoppingFutilityCheckbox2Card2,ID,futility-1_1,,
designs,designs_EarlyStoppingFutilityCheckbox3Card2,ID,futility-2_1,,
designs,designs_ssr_promisingZoneConditionalPower,ID,ssr_promisingZoneMaxCondPow-2,,
designs,designs_ssr_targetConditionalPower,ID,ssr_targetCPforReEstimatingNumEvents-2,,
designs,designs_ssr_maxSampleSizeAdaptMultiplier,ID,ssr_maxSampleSizeIfAdaptMultiplier-2,,
designs,designs_sampleSize_Card4,ID,sampleSize-3,,
response,response_ControlProportionalFieldBinaryFlow_Card2,XPATH,(//input[@id='controlProportion'])[1],,
response,response_TreatmentProportionalFieldBinaryFlow_Card2,XPATH,(//input[@id='treatmentProportion'])[1],,
response,response_ProbabilityOfDropoutFieldBinaryFlow_Card2,XPATH,(//input[@id='probabilityofDropout']),,
response,response_ControlProportionalFieldBinaryFlow_Card3,XPATH,(//input[@id='controlProportion']),,
response,response_TreatmentProportionalFieldBinaryFlow_Card3,XPATH,(//input[@id='treatmentProportion']),,
response,response_ProbabilityOfDropoutFieldBinaryFlow_Card3,XPATH,(//input[@id='probabilityofDropout']),,
scoring,Score_MinimumSizeInputField,XPATH,//input[@id='btnMinSampleSize'],,
scoring,Score_MinimumStudyCostCheckBox,XPATH,//input[@id='btnMinStudyCost'],,
scoring,Score_StudyCost,ID,minStudyCost_weight,,
enrollment,enrollment_AddGeographyButton_Card1,XPATH,//button[@id='btnAddEnrollmentGeography-0'],,
enrollment,enrollment_AddButtonLink,XPATH,//button[@id='add-enrollment-card'],,
enrollment,enrollment_AddPeriodButton_Card4,ID,btnAddEnrollmentPeriod-3,,
Platform,Weights_leftpanellink,ID,leftPanel.weights,,
Platform,Weights_EnrollmentTablink,XPATH,"//a[@id=""Enrollment-tab""]",,
Platform,EnrollmentTypeDropdown,XPATH,//select[@id='enrollment-periods'],,
Platform,stopRule_IA1,XPATH,//input[@id='stoprule-0_1'],,
designs,design_IA5RuleCheckBox,XPATH,//input[@id='stoprule-4_1'],,
designs,design_thresoldInputField_Card2,XPATH,(//input[@id='stopruleThreshold-0']),,
inputAdvisor,Designs_AddDesign,ID,add-design-card,,
response,response_AddButtonCard,XPATH,//button[@id='add-response-card'],,
response,response_GenaralCntrlArmScenario1_Card2,XPATH,(//input[@id='sdControl_0$0-1']),,
response,response_DrpOutCntrlArmScenario1_Card2,XPATH,(//input[@id='control_0$0-0']),,
response,response_DrpOutRate_Card2,XPATH,(//a[text()='Dropout Rate']),,
enrollment,enrolllment_EnrollmentTypeDropdown_Card2,XPATH,(//select[@id='enrollment-periods']),,
designs,design_MCPDropdownHochBergOption_Card1,XPATH,"(//div[contains(text(),'Hochberg')])[1]",,
